No.,x_m,y_m,z_m,official_velocity_ratio,predicted_velocity_ratio,speed_lbm,solid_corner_neighbors_max,nearest_valid_velocity_ratio,fluid_weighted_velocity_ratio,vertical_valid_above_velocity_ratio,z_plus_half_velocity_ratio,fluid_weighted_solid_neighbors_max,nearest_valid_search_radius_max,vertical_valid_above_dz_max,samples
68,1.000000,-54.000000,2.000000,0.28000000,0.24538164,0.00988648,0,0.18098783,0.24538164,0.18098783,0.20833791,0,0,0,19
69,26.000000,-43.000000,2.000000,0.24000000,0.42798886,0.01724376,0,0.45362848,0.42798886,0.45362848,0.42693756,0,0,0,19
70,46.500000,-33.500000,2.000000,0.34000000,0.40270152,0.01622493,0,0.47675514,0.40270152,0.47675514,0.40221237,0,0,0,19
71,66.500000,-24.500000,2.000000,0.50000000,0.21636198,0.00871727,0,0.18335598,0.21636198,0.18335598,0.21150451,0,0,0,19
72,82.000000,-17.500000,2.000000,0.38000000,0.23713491,0.00955422,0,0.27000892,0.23713491,0.27000892,0.25460902,0,0,0,19
73,98.500000,-9.500000,2.000000,0.52000000,0.03815875,0.00153742,2,0.12368175,0.15263500,0.18052120,0.10031971,2,1,1,19
74,56.500000,-54.500000,2.000000,0.26000000,0.03829832,0.00154305,4,0.06808590,0.06808590,0.06808590,0.01979907,4,0,0,19
75,109.000000,-17.500000,2.000000,0.63000000,0.51674015,0.02081957,0,0.51711254,0.51674015,0.51711254,0.54818345,0,0,0,19
76,116.000000,-30.500000,2.000000,0.50000000,0.50033823,0.02015873,0,0.47500686,0.50033823,0.47500686,0.48755968,0,0,0,19
77,5.000000,-94.000000,2.000000,0.46000000,0.40930608,0.01649103,0,0.25295228,0.40930608,0.25295228,0.50518365,0,0,0,19
78,45.500000,-86.500000,2.000000,0.28000000,0.00000000,0.00000000,4,0.06094248,0.00000000,0.11963609,0.06199694,4,1,1,19
79,81.500000,-69.500000,2.000000,0.32000000,0.00000000,0.00000000,4,0.06343525,0.00000000,0.15343007,0.06834829,4,1,1,19
80,125.000000,-49.500000,2.000000,0.54000004,0.32406626,0.01305670,0,0.36325996,0.32406626,0.36325996,0.33016471,0,0,0,19
